0.666666666666667	0	0.666666666666667
0.663910934744268	0	0.663910934744268
0.661155202821869	0	0.661155202821869
0.658399470899471	0	0.658399470899471
0.655643738977072	0	0.655643738977072
0.652888007054674	0	0.652888007054674
0.650132275132275	0	0.650132275132275
0.647376543209877	0	0.647376543209877
0.644620811287478	0	0.644620811287478
0.641865079365079	0	0.641865079365079
0.639109347442681	0	0.639109347442681
0.636353615520282	0	0.636353615520282
0.633597883597884	0	0.633597883597884
0.630842151675485	0	0.630842151675485
0.628086419753086	0	0.628086419753086
0.625330687830688	0	0.625330687830688
0.622574955908289	0	0.622574955908289
0.619819223985891	0	0.619819223985891
0.617063492063492	0	0.617063492063492
0.614307760141094	0	0.614307760141094
0.611552028218695	0	0.611552028218695
0.608796296296296	0	0.608796296296296
0.606040564373898	0	0.606040564373898
0.603284832451499	0	0.603284832451499
0.600529100529101	0	0.600529100529101
0.597773368606702	0	0.597773368606702
0.595017636684303	0	0.595017636684303
0.592261904761905	0	0.592261904761905
0.589506172839506	0	0.589506172839506
0.586750440917108	0	0.586750440917108
0.583994708994709	0	0.583994708994709
0.581238977072310	0	0.581238977072310
0.578483245149912	0	0.578483245149912
0.575727513227513	0	0.575727513227513
0.572971781305115	0	0.572971781305115
0.570216049382716	0	0.570216049382716
0.567460317460317	0	0.567460317460317
0.564704585537919	0	0.564704585537919
0.560846560846561	0	0.560846560846561
0.552579365079365	0	0.552579365079365
0.544312169312170	0	0.544312169312170
0.536044973544974	0	0.536044973544974
0.527777777777778	0	0.527777777777778
0.519510582010582	0	0.519510582010582
0.511243386243386	0	0.511243386243386
0.502976190476191	0	0.502976190476191
0.494708994708995	0	0.494708994708995
0.486441798941799	0	0.486441798941799
0.478174603174603	0	0.478174603174603
0.469907407407408	0	0.469907407407408
0.461640211640212	0	0.461640211640212
0.453373015873016	0	0.453373015873016
0.445105820105820	0	0.445105820105820
0.436838624338624	0	0.436838624338624
0.428571428571428	0	0.428571428571428
0.420304232804233	0	0.420304232804233
0.412037037037037	0	0.412037037037037
0.403769841269841	0	0.403769841269841
0.395502645502645	0	0.395502645502645
0.387235449735450	0	0.387235449735450
0.378968253968254	0	0.378968253968254
0.370701058201058	0	0.370701058201058
0.362433862433862	0	0.362433862433862
0.354166666666667	0	0.354166666666667
0.345899470899471	0	0.345899470899471
0.337632275132275	0	0.337632275132275
0.329365079365079	0	0.329365079365079
0.321097883597884	0	0.321097883597884
0.312830687830688	0	0.312830687830688
0.304563492063492	0	0.304563492063492
0.296296296296296	0	0.296296296296296
0.288029100529101	0	0.288029100529101
0.279761904761905	0	0.279761904761905
0.271494708994709	0	0.271494708994709
0.263227513227513	0	0.263227513227513
0.254960317460317	0	0.254960317460317
0.246693121693122	0	0.246693121693122
0.238425925925926	0	0.238425925925926
0.230158730158730	0	0.230158730158730
0.221891534391534	0	0.221891534391534
0.213624338624339	0	0.213624338624339
0.205357142857143	0	0.205357142857143
0.197089947089947	0	0.197089947089947
0.188822751322751	0	0.188822751322751
0.180555555555556	0	0.180555555555556
0.172288359788360	0	0.172288359788360
0.164021164021164	0	0.164021164021164
0.155753968253968	0	0.155753968253968
0.147486772486772	0	0.147486772486772
0.139219576719577	0	0.139219576719577
0.130952380952381	0	0.130952380952381
0.122685185185185	0	0.122685185185185
0.114417989417989	0	0.114417989417989
0.106150793650794	0	0.106150793650794
0.0978835978835979	0	0.0978835978835979
0.0896164021164021	0	0.0896164021164021
0.0813492063492064	0	0.0813492063492064
0.0730820105820106	0	0.0730820105820106
0.0648148148148148	0	0.0648148148148148
0.0565476190476190	0	0.0565476190476190
0.0482804232804233	0	0.0482804232804233
0.0400132275132275	0	0.0400132275132275
0.0317460317460317	0	0.0317460317460317
0.0234788359788360	0	0.0234788359788360
0.0152116402116402	0	0.0152116402116402
0.00694444444444443	0	0.00694444444444443
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0.0912698412698413
0	0	0.190476190476190
0	0	0.289682539682540
0	0	0.388888888888889
0	0	0.488095238095238
0	0	0.587301587301587
0	0	0.686507936507936
0	0	0.785714285714285
